Date,^GSPC,XOM,CVX,COP,EOG,OXY,CrudeOil
2015-03-10,2044.1600341796875,68.99002075195312,83.71795654296875,53.31369400024414,81.8633041381836,56.89516067504883,48.29
2015-03-11,2040.239990234375,68.79350280761719,84.23047637939453,53.690303802490234,82.20523071289062,57.23428726196289,48.17
2015-03-12,2065.949951171875,68.95726013183594,83.31932830810547,53.74287033081055,81.40739440917969,57.48092269897461,47.05
2015-03-13,2053.39990234375,68.67069244384766,82.66853332519531,53.988101959228516,81.10344696044922,56.13984680175781,44.84
2015-03-16,2081.18994140625,69.3994140625,83.89692687988281,54.65375900268555,83.48745727539062,56.34796905517578,43.88
2015-03-17,2074.280029296875,68.84263610839844,83.92945861816406,54.312171936035156,82.44269561767578,55.7698974609375,43.46
2015-03-18,2099.5,70.47198486328125,86.80113983154297,55.739830017089844,86.10890197753906,57.04159927368164,44.66
2015-03-19,2089.27001953125,69.11283111572266,85.21481323242188,54.96906661987305,85.03563690185547,55.392250061035156,43.96
2015-03-20,2108.10009765625,69.21929168701172,87.06958770751953,55.915000915527344,86.12789154052734,56.047367095947266,45.72
2015-03-23,2104.419921875,69.94798278808594,86.16661071777344,55.38072967529297,84.53223419189453,56.155269622802734,47.45
2015-03-24,2091.5,69.2029037475586,84.7673568725586,54.78514099121094,84.38025665283203,55.839271545410156,47.51
2015-03-25,2061.050048828125,69.48126983642578,85.96324157714844,55.22306823730469,85.44404602050781,56.81809616088867,49.21
2015-03-26,2056.14990234375,69.03913879394531,85.62155151367188,55.389488220214844,86.77375793457031,56.82579040527344,51.43
2015-03-27,2061.02001953125,68.43327331542969,84.83246612548828,55.11796951293945,86.01393127441406,56.047367095947266,48.87
2015-03-30,2086.239990234375,70.11174011230469,86.96385192871094,56.055137634277344,87.51460266113281,57.01848220825195,48.68
2015-03-31,2067.889892578125,69.59590911865234,85.40192413330078,54.53114318847656,87.08720397949219,56.26316452026367,47.6
2015-04-01,2059.68994140625,69.15377044677734,85.2473373413086,55.196800231933594,86.64079284667969,57.218875885009766,50.09
2015-04-02,2066.9599609375,69.02275848388672,85.64595794677734,55.33693313598633,88.0560073852539,57.45779800415039,49.14
2015-04-06,2080.6201171875,69.70235443115234,86.98011016845703,57.27259826660156,90.1075668334961,58.968421936035156,52.14
2015-04-07,2076.330078125,70.20999145507812,88.2979965209961,57.622928619384766,89.53768157958984,59.19963455200195,53.98
2015-04-08,2081.89990234375,68.8262710571289,86.76860809326172,56.764583587646484,89.31922912597656,59.03779983520508,50.42
2015-04-09,2091.179931640625,69.30933380126953,87.00452423095703,58.682716369628906,90.90538787841797,59.98579406738281,50.79
2015-04-10,2102.06005859375,70.05441284179688,86.97196960449219,58.27106475830078,91.74122619628906,60.46363067626953,51.64
2015-04-13,2092.429931640625,69.87431335449219,86.63844299316406,58.10464859008789,89.93659210205078,59.91641616821289,51.91
2015-04-14,2095.840087890625,70.93051147460938,88.54204559326172,59.8739013671875,91.78010559082031,61.1187629699707,53.29
2015-04-15,2106.6298828125,72.11774444580078,89.81925964355469,60.7847900390625,93.20733642578125,62.82205581665039,56.39
2015-04-16,2104.989990234375,71.83116912841797,89.61589050292969,60.443206787109375,93.2453842163086,62.71416473388672,56.71
2015-04-17,2081.179931640625,71.17615509033203,88.76168823242188,59.287071228027344,92.51274871826172,62.0667610168457,55.74
2015-04-20,2100.39990234375,71.42996215820312,89.72163391113281,60.09284973144531,92.99800109863281,61.94343948364258,56.38
2015-04-21,2097.2900390625,71.13521575927734,89.26607513427734,59.57611083984375,91.9037857055664,61.23436737060547,55.26
2015-04-22,2107.9599609375,71.61009979248047,89.07898712158203,59.45348358154297,92.9599609375,61.342262268066406,56.16
2015-04-23,2112.929931640625,71.67559814453125,89.46131896972656,59.78630447387695,93.5022964477539,61.6890983581543,57.74
2015-04-24,2117.68994140625,71.20890045166016,89.37995910644531,59.12940979003906,92.02748107910156,61.48101043701172,57.15
2015-04-27,2108.919921875,71.24164581298828,89.24165344238281,58.73527526855469,92.63643646240234,61.218955993652344,56.99
2015-04-28,2114.760009765625,71.88848114013672,90.3968505859375,59.33085250854492,93.68306732177734,61.42703628540039,57.06
2015-04-29,2106.85009765625,71.94578552246094,90.8930892944336,59.61114501953125,94.90096282958984,61.7430419921875,58.58
2015-04-30,2085.510009765625,71.53640747070312,90.34803009033203,59.48851013183594,94.1492691040039,61.73532485961914,59.63
2015-05-01,2108.2900390625,72.7481918334961,88.70476531982422,59.0681037902832,94.10172271728516,62.04363250732422,59.15
2015-05-04,2114.489990234375,72.9610824584961,88.11902618408203,58.70024490356445,94.56793212890625,61.6813850402832,58.93
2015-05-05,2089.4599609375,72.55168914794922,87.85869598388672,58.8578987121582,89.95325469970703,60.59466552734375,60.4
2015-05-06,2080.14990234375,72.20780944824219,87.81802368164062,58.884178161621094,90.467041015625,61.21125793457031,60.93
2015-05-07,2088.0,71.72472381591797,87.50890350341797,58.34989929199219,88.96370697021484,59.81623840332031,58.94
2015-05-08,2116.10009765625,72.86283874511719,88.38748168945312,58.831626892089844,88.96370697021484,60.039730072021484,59.39
2015-05-11,2105.330078125,71.6410140991211,87.33807373046875,57.176231384277344,87.16539764404297,59.09944152832031,59.25
2015-05-12,2099.1201171875,71.83914184570312,87.50077056884766,57.28135681152344,88.87808227539062,59.09944152832031,60.75
2015-05-13,2098.47998046875,71.45938873291016,87.6146469116211,57.27259826660156,87.1559066772461,58.70638656616211,60.5
2015-05-14,2121.10009765625,71.79786682128906,88.22476196289062,57.29886245727539,86.3281021118164,58.79887771606445,59.88
2015-05-15,2122.72998046875,72.11156463623047,88.75883483886719,57.59667205810547,86.08071899414062,59.22277069091797,59.69
2015-05-18,2129.199951171875,71.69879150390625,87.625,57.84189224243164,87.34619140625,59.53104782104492,59.43
2015-05-19,2127.830078125,71.81439208984375,86.28578186035156,57.036109924316406,85.88091278076172,58.45204162597656,57.26
2015-05-20,2125.85009765625,71.92993927001953,86.47474670410156,57.381561279296875,86.07120513916016,59.05320739746094,58.98
2015-05-21,2130.820068359375,71.99598693847656,86.67193603515625,58.0901985168457,87.05120849609375,59.30754852294922,60.72
2015-05-22,2126.06005859375,71.4263687133789,86.178955078125,57.67387008666992,85.88091278076172,59.35378646850586,59.72
2015-05-26,2104.199951171875,70.46047973632812,84.86438751220703,56.548919677734375,84.82476043701172,59.13027572631836,58.03
2015-05-27,2123.47998046875,70.26236724853516,84.71649932861328,56.53120422363281,84.68202209472656,59.20735549926758,57.51
2015-05-28,2120.7900390625,70.26236724853516,84.82330322265625,56.56664276123047,84.82476043701172,59.90871810913086,57.68
2015-05-29,2107.389892578125,70.33663940429688,84.6261215209961,56.40719223022461,84.38706970214844,60.26324462890625,60.3
2015-06-01,2111.72998046875,70.27885437011719,84.3221206665039,56.345191955566406,84.45367431640625,60.80275344848633,60.2
2015-06-02,2109.60009765625,70.2871322631836,84.28104400634766,56.75265884399414,85.4146728515625,61.22665786743164,61.26
2015-06-03,2114.070068359375,70.1302490234375,83.94418334960938,56.51349639892578,84.69154357910156,60.40196990966797,59.64
2015-06-04,2095.840087890625,69.5276107788086,83.30332946777344,55.80485153198242,83.14063262939453,59.57729721069336,58.0
2015-06-05,2092.830078125,69.5771484375,83.46764373779297,55.84029006958008,85.32906341552734,60.9568977355957,59.13
2015-06-08,2079.280029296875,70.04769897460938,82.50634765625,56.18574523925781,84.78670501708984,60.094173431396484,58.14
2015-06-09,2080.14990234375,69.82479858398438,82.50634765625,55.858009338378906,84.76766204833984,60.28873062133789,60.14
2015-06-10,2105.199951171875,70.34490203857422,83.66484069824219,56.70835876464844,86.02362823486328,61.339176177978516,61.43
2015-06-11,2108.860107421875,70.24583435058594,83.08146667480469,56.717220306396484,86.2519760131836,61.385860443115234,60.77
2015-06-12,2094.110107421875,69.36249542236328,82.0544662475586,56.2566032409668,85.18633270263672,60.522151947021484,59.96
2015-06-15,2084.429931640625,69.1148452758789,81.57793426513672,56.04401779174805,84.89136505126953,60.265380859375,59.52
2015-06-16,2096.2900390625,69.90736389160156,82.19415283203125,56.18574523925781,85.70963287353516,61.090179443359375,59.97
2015-06-17,2100.43994140625,69.94863891601562,81.96409606933594,55.88457489013672,84.7010726928711,61.31581497192383,59.92
2015-06-18,2121.239990234375,70.56780242919922,82.36668395996094,55.74284744262695,84.50125885009766,61.549259185791016,60.45
2015-06-19,2109.989990234375,70.34490203857422,81.725830078125,55.22909927368164,83.98744201660156,60.66999053955078,59.61
2015-06-22,2122.85009765625,70.31187438964844,82.39955139160156,55.43282699584961,83.80667114257812,61.30805587768555,59.68
2015-06-23,2124.199951171875,70.22932434082031,82.23522186279297,55.955440521240234,84.48222351074219,61.7827033996582,61.01
2015-06-24,2108.580078125,69.90736389160156,81.56150817871094,55.65427780151367,84.0540542602539,61.720458984375,60.27
2015-06-25,2102.31005859375,69.2882080078125,80.7973861694336,55.11393737792969,83.39752960205078,61.10573959350586,59.7
2015-06-26,2101.489990234375,69.23041534423828,81.01101684570312,55.07849884033203,83.78764343261719,61.634857177734375,59.63
2015-06-29,2057.639892578125,68.37183380126953,79.44173431396484,54.04212951660156,82.0654525756836,60.203121185302734,58.33
2015-06-30,2063.110107421875,68.68553161621094,79.26097869873047,54.396446228027344,83.30238342285156,60.51437759399414,59.47
2015-07-01,2077.419921875,68.0003433227539,78.94876098632812,53.1740608215332,81.60872650146484,59.09819793701172,56.96
2015-07-02,2076.780029296875,68.63601684570312,78.76801300048828,53.60809326171875,81.51361083984375,58.927005767822266,56.93
2015-07-06,2068.760009765625,68.13243865966797,77.86424255371094,52.31483840942383,80.96172332763672,57.50304412841797,52.53
2015-07-07,2081.340087890625,68.41313171386719,78.27503967285156,52.837459564208984,82.51264953613281,57.736473083496094,52.33
2015-07-08,2046.6800537109375,67.67013549804688,76.8700942993164,51.694793701171875,80.39082336425781,56.44480895996094,51.65
2015-07-09,2051.31005859375,67.36466979980469,77.05084228515625,51.9693717956543,81.16154479980469,56.89612579345703,52.78
2015-07-10,2076.6201171875,67.87651824951172,77.56846618652344,52.37685012817383,80.43841552734375,57.04396057128906,52.74
2015-07-13,2099.60009765625,68.04164123535156,77.72457885742188,52.199684143066406,80.12442016601562,57.15289306640625,52.2
2015-07-14,2108.949951171875,68.61125183105469,78.5051040649414,52.73115921020508,81.094970703125,57.79872512817383,53.04
2015-07-15,2107.39990234375,68.32231140136719,77.42878723144531,51.747928619384766,79.36697387695312,56.872772216796875,51.41
2015-07-16,2124.2900390625,68.4461441040039,77.62596893310547,51.33161544799805,78.55662536621094,56.41366958618164,50.91
2015-07-17,2126.639892578125,68.19847106933594,76.5332260131836,50.66727828979492,76.7452392578125,55.96238708496094,50.89
2015-07-20,2128.280029296875,67.49676513671875,76.36067199707031,50.109214782714844,74.29512023925781,54.670684814453125,50.15
2015-07-21,2119.2099609375,67.41421508789062,77.14944458007812,50.03835678100586,73.72309875488281,54.63956069946289,50.36
2015-07-22,2114.14990234375,67.52154541015625,76.82901763916016,49.453731536865234,72.54094696044922,54.05598068237305,49.19
2015-07-23,2102.14990234375,66.98491668701172,76.36067199707031,48.51115798950195,72.76020812988281,54.22715759277344,48.45
2015-07-24,2079.64990234375,65.99427795410156,74.43811798095703,46.760658264160156,71.6543197631836,53.238948822021484,48.14
2015-07-27,2067.639892578125,65.43289947509766,73.23857879638672,45.467987060546875,69.77620697021484,52.72538375854492,47.39
2015-07-28,2093.25,68.09117126464844,75.91702270507812,46.895320892333984,73.26549530029297,54.17270278930664,47.98
2015-07-29,2108.570068359375,68.63601684570312,76.61539459228516,47.48778533935547,74.11396789550781,55.137569427490234,48.79
2015-07-30,2108.6298828125,68.52867889404297,76.43464660644531,46.742713928222656,74.87667846679688,55.55774688720703,48.52
2015-07-31,2103.840087890625,65.39163208007812,72.6963119506836,45.189697265625,73.58964538574219,54.62400436401367,47.12
2015-08-03,2098.0400390625,64.44223022460938,70.3300552368164,44.62416076660156,72.87462615966797,54.001522064208984,45.17
2015-08-04,2093.320068359375,63.70750427246094,70.00962829589844,44.767791748046875,73.16062927246094,53.71360397338867,45.74
2015-08-05,2099.840087890625,63.70750427246094,69.04011535644531,44.094512939453125,72.54094696044922,53.42569351196289,45.15
2015-08-06,2083.56005859375,64.46701049804688,69.99320983886719,45.1358528137207,74.0567855834961,54.017059326171875,44.66
2015-08-07,2077.570068359375,63.426822662353516,68.81005859375,43.843177795410156,70.31963348388672,53.519073486328125,43.87
2015-08-10,2104.179931640625,65.01187133789062,70.56832885742188,45.06402587890625,72.7125473022461,55.464359283447266,44.96
2015-08-11,2084.070068359375,64.5702133178711,70.4779281616211,45.243568420410156,73.69450378417969,55.62000274658203,43.08
2015-08-12,2086.050048828125,65.65348815917969,71.30777740478516,46.266937255859375,76.20182800292969,57.370758056640625,43.3
2015-08-13,2083.389892578125,65.53681945800781,70.53545379638672,44.97426986694336,75.96349334716797,56.74827575683594,42.23
2015-08-14,2091.5400390625,65.295166015625,70.6504898071289,44.678016662597656,76.20182800292969,57.113983154296875,42.5
2015-08-17,2102.43994140625,65.63679504394531,69.24446868896484,44.489505767822266,76.27810668945312,57.378543853759766,41.87
2015-08-18,2096.919921875,64.91188049316406,69.41917419433594,44.444618225097656,76.65945434570312,57.41745376586914,42.62
2015-08-19,2079.610107421875,63.520301818847656,67.31431579589844,42.801849365234375,73.47523498535156,56.149112701416016,40.8
2015-08-20,2035.72998046875,62.13706970214844,65.92491912841797,42.19141387939453,73.1511001586914,54.8340950012207,41.14
2015-08-21,1970.8900146484375,60.1038818359375,63.02969741821289,40.74613952636719,71.36833190917969,53.892555236816406,40.45
2015-08-24,1893.2099609375,57.26243209838867,60.0013313293457,38.53782653808594,66.02952575683594,51.145809173583984,38.24
2015-08-25,1867.6099853515625,57.25410842895508,58.25419998168945,37.87352752685547,65.17150115966797,51.161373138427734,39.31
2015-08-26,1940.510009765625,60.412208557128906,60.8083381652832,38.96870803833008,67.67881774902344,52.250732421875,38.6
2015-08-27,1987.6600341796875,62.370399475097656,64.59375762939453,41.17702865600586,72.25494384765625,54.90413284301758,42.56
2015-08-28,1988.8699951171875,62.55373001098633,66.91496276855469,42.02983474731445,73.70404815673828,55.90011215209961,45.22
2015-08-31,1972.1800537109375,62.69536209106445,67.380859375,44.121463775634766,74.65739440917969,56.810523986816406,49.2
2015-09-01,1913.8499755859375,60.062217712402344,65.05136108398438,42.864688873291016,72.47421264648438,54.47616195678711,45.41
2015-09-02,1948.8599853515625,61.02048110961914,64.94319915771484,43.25967788696289,74.08537292480469,55.308746337890625,46.25
2015-09-03,1951.1300048828125,61.48712158203125,65.10961151123047,43.250701904296875,73.8375015258789,55.137569427490234,46.75
2015-09-04,1921.219970703125,60.378875732421875,63.78677749633789,42.37095642089844,73.30362701416016,54.1960334777832,46.05
2015-09-08,1969.4100341796875,61.2454833984375,63.92822265625,43.502052307128906,74.0377197265625,54.669010162353516,45.94
2015-09-09,1942.0400390625,59.995567321777344,62.330833435058594,42.95446014404297,73.34176635742188,53.2059211730957,44.15
2015-09-10,1952.2900390625,60.428855895996094,62.94649124145508,43.47511672973633,74.4190673828125,53.284584045410156,45.92
2015-09-11,1961.050048828125,60.570533752441406,63.054649353027344,42.514591217041016,73.5514907836914,52.62383270263672,44.63
2015-09-14,1953.030029296875,60.403865814208984,63.03799819946289,41.984947204589844,72.8650894165039,52.06534194946289,44.0
2015-09-15,1978.0899658203125,60.71218490600586,64.20275115966797,42.442771911621094,73.6468276977539,52.5058479309082,44.59
2015-09-16,1995.31005859375,61.9120979309082,65.74188995361328,44.408714294433594,76.21138763427734,53.79587173461914,47.15
2015-09-17,1990.199951171875,62.04542541503906,66.06636047363281,45.00119400024414,75.94442749023438,53.75654983520508,46.9
2015-09-18,1958.030029296875,60.562198638916016,64.67696380615234,43.41228103637695,72.7030029296875,52.57664489746094,44.68
2015-09-21,1966.969970703125,61.153812408447266,64.96814727783203,43.76238250732422,72.95088195800781,52.54517364501953,46.68
2015-09-22,1942.739990234375,60.612186431884766,64.26930236816406,43.64567565917969,71.71150970458984,51.72710418701172,45.83
2015-09-23,1938.760009765625,60.245548248291016,63.329219818115234,42.96342849731445,69.63319396972656,50.987693786621094,44.48
2015-09-24,1932.239990234375,60.60384750366211,63.96980285644531,42.8736686706543,69.84292602539062,51.192203521728516,44.91
2015-09-25,1931.3399658203125,61.02048110961914,64.64369201660156,42.36198043823242,69.39485168457031,52.010284423828125,45.7
2015-09-28,1881.77001953125,60.495513916015625,63.03799819946289,41.15907669067383,66.19158935546875,50.05950164794922,44.43
2015-09-29,1884.0899658203125,60.80384063720703,63.437347412109375,41.805416107177734,66.85895538330078,50.7123908996582,45.23
2015-09-30,1920.030029296875,61.953758239746094,65.62541961669922,43.053199768066406,69.40441131591797,52.03388595581055,45.09
2015-10-01,1923.8199462890625,61.71210479736328,65.17613983154297,43.23274612426758,70.15755462646484,51.892295837402344,44.74
2015-10-02,1951.3599853515625,63.22865676879883,67.84677124023438,45.95275115966797,73.4656982421875,54.11051559448242,45.54
2015-10-05,1987.050048828125,64.00360870361328,69.9100341796875,47.55960464477539,76.88823699951172,55.57360076904297,46.26
2015-10-06,1979.9200439453125,64.9035415649414,72.37265014648438,49.49861526489258,78.9760971069336,56.313018798828125,48.53
2015-10-07,1995.8299560546875,65.9951171875,73.31277465820312,49.615318298339844,79.86270904541016,56.54899597167969,47.81
2015-10-08,2013.4300537109375,66.68673706054688,74.80198669433594,50.52198028564453,82.98020935058594,58.26377868652344,49.43
2015-10-09,2014.8900146484375,66.04512786865234,74.51911163330078,50.360389709472656,83.22808837890625,57.89408874511719,49.63
2015-10-12,2017.4599609375,66.07847595214844,73.82859802246094,49.615318298339844,82.0173110961914,57.45358657836914,47.1
2015-10-13,2003.68994140625,65.96180725097656,73.52908325195312,49.40884017944336,81.30230712890625,57.194000244140625,46.66
2015-10-14,1994.239990234375,66.79505920410156,74.67718505859375,49.7858772277832,81.93991088867188,58.13007736206055,46.64
2015-10-15,2023.8599853515625,67.89498901367188,75.47587585449219,50.24988555908203,83.2390365600586,58.77507400512695,46.38
2015-10-16,2033.1099853515625,68.72826385498047,75.95010375976562,50.24988555908203,83.58293914794922,58.3896484375,47.26
2015-10-19,2033.6600341796875,67.48667907714844,74.90182495117188,48.848751068115234,81.01333618164062,57.194000244140625,45.89
2015-10-20,2030.77001953125,67.35334777832031,74.86856079101562,48.71227264404297,81.0706558227539,57.09175109863281,45.55
2015-10-21,2018.93994140625,66.83673095703125,74.31945037841797,48.19368362426758,80.0294418334961,56.64339065551758,45.2
2015-10-22,2052.510009765625,69.06987762451172,76.22466278076172,49.658504486083984,81.95902252197266,58.47618103027344,45.38
2015-10-23,2075.14990234375,69.14491271972656,75.90851593017578,49.685791015625,81.60558319091797,57.98059844970703,44.6
2015-10-26,2071.179931640625,67.6783447265625,73.85355377197266,48.175472259521484,79.65691375732422,56.36806869506836,43.98
2015-10-27,2065.889892578125,67.57000732421875,72.96334075927734,47.02909469604492,78.99779510498047,55.21961975097656,43.2
2015-10-28,2090.35009765625,68.56160736083984,74.70215606689453,48.530311584472656,80.99423217773438,58.05927658081055,45.94
2015-10-29,2089.409912109375,68.51995086669922,74.78535461425781,48.78506851196289,81.69154357910156,58.31098556518555,46.06
2015-10-30,2079.360107421875,68.94490051269531,75.60900115966797,48.53940200805664,82.00678253173828,58.63349151611328,46.59
2015-11-02,2104.050048828125,71.06140899658203,79.00341033935547,49.98604202270508,82.21692657470703,59.451576232910156,46.14
2015-11-03,2109.7900390625,72.3696517944336,81.64906311035156,51.61463165283203,84.49039459228516,60.25389862060547,47.9
2015-11-04,2102.31005859375,71.64469909667969,80.50926208496094,51.25979995727539,82.59901428222656,59.593162536621094,46.32
2015-11-05,2099.929931640625,70.66976928710938,78.66230773925781,51.2052116394043,82.59901428222656,59.553810119628906,45.2
2015-11-06,2099.199951171875,70.38645935058594,78.22969055175781,50.7411994934082,81.4527359008789,59.073997497558594,44.29
2015-11-09,2078.580078125,68.88189697265625,76.8070297241211,49.71308898925781,81.54827880859375,59.16053009033203,43.87
2015-11-10,2081.719970703125,69.21813201904297,77.5641098022461,49.722190856933594,82.7041015625,59.98644256591797,44.21
2015-11-11,2075.0,68.60452270507812,76.69886016845703,48.62129592895508,79.59003448486328,59.48301696777344,42.93
2015-11-12,2045.969970703125,66.7469482421875,74.76038360595703,47.283851623535156,78.03300476074219,57.53225326538086,41.75
2015-11-13,2023.0400390625,65.64585876464844,73.77865600585938,47.15646743774414,78.56793975830078,57.82329559326172,40.74
2015-11-16,2053.18994140625,67.99935150146484,77.01244354248047,49.467437744140625,80.99423217773438,58.97172546386719,41.74
2015-11-17,2050.43994140625,67.20924377441406,76.65874481201172,49.03982162475586,79.26526641845703,58.40537643432617,40.67
2015-11-18,2083.580078125,67.86485290527344,77.65245056152344,49.5675163269043,81.33812713623047,59.60101318359375,40.75
2015-11-19,2081.239990234375,67.49503326416016,76.49031829833984,48.73047637939453,78.95003509521484,59.2313117980957,40.54
2015-11-20,2089.169921875,67.06635284423828,74.95765686035156,48.157283782958984,78.93091583251953,58.27952194213867,40.39
2015-11-23,2086.590087890625,67.47821807861328,75.79978942871094,48.47572326660156,78.87361907958984,58.28738021850586,41.75
2015-11-24,2089.139892578125,68.82306671142578,76.92822265625,50.3317756652832,81.32856750488281,59.70328903198242,42.87
2015-11-25,2088.8701171875,68.29352569580078,76.52398681640625,49.47653579711914,79.79063415527344,59.29423904418945,43.04
2015-11-27,2090.110107421875,68.2767333984375,76.10294342041016,48.657691955566406,78.34823608398438,59.14479064941406,41.71
2015-11-30,2080.409912109375,68.6381607055664,76.90296936035156,49.17628860473633,79.69509887695312,59.45941925048828,41.65
2015-12-01,2102.6298828125,68.83147430419922,77.87982940673828,49.685791015625,80.28736114501953,60.3246955871582,41.85
2015-12-02,2079.510009765625,66.8646240234375,76.00188446044922,47.811546325683594,77.24017333984375,59.23917770385742,39.94
2015-12-03,2049.6201171875,65.90641784667969,74.82291412353516,46.95631790161133,77.36434936523438,56.97374725341797,41.08
2015-12-04,2091.68994140625,66.28466796875,75.5471420288086,46.574188232421875,76.88673400878906,56.41526794433594,39.97
2015-12-07,2077.070068359375,64.55314636230469,73.50077819824219,44.57255554199219,72.77922821044922,54.52741622924805,37.65
