Date,Nasdaq,Eurostoxx,Nikkei
2017-05-30,5794.6298828125,3561.219970703125,19677.849609375
2017-05-31,5788.7998046875,3554.590087890625,19650.5703125
2017-06-01,5816.509765625,3567.02001953125,19860.029296875
2017-06-02,5881.4599609375,3591.820068359375,20177.279296875
2017-06-06,5856.77001953125,3554.179931640625,19979.900390625
2017-06-07,5877.58984375,3548.840087890625,19984.619140625
2017-06-08,5885.2998046875,3563.8798828125,19909.259765625
2017-06-09,5741.93994140625,3586.070068359375,20013.259765625
2017-06-12,5708.18017578125,3543.949951171875,19908.580078125
2017-06-13,5751.81982421875,3557.8701171875,19898.75
2017-06-14,5727.06982421875,3547.14990234375,19883.51953125
2017-06-15,5700.89013671875,3525.4599609375,19831.8203125
2017-06-16,5681.47998046875,3543.8798828125,19943.259765625
2017-06-19,5772.22021484375,3579.580078125,20067.75
2017-06-20,5726.31005859375,3560.659912109375,20230.41015625
2017-06-21,5782.39013671875,3554.35009765625,20138.7890625
2017-06-22,5779.8701171875,3555.760009765625,20110.509765625
2017-06-23,5803.10986328125,3543.679931640625,20132.669921875
2017-06-26,5777.58984375,3561.760009765625,20153.349609375
2017-06-27,5671.60009765625,3538.320068359375,20225.08984375
2017-06-28,5753.02978515625,3535.699951171875,20130.41015625
2017-06-29,5653.02001953125,3471.330078125,20220.30078125
2017-06-30,5646.919921875,3441.8798828125,20033.4296875
2017-07-03,5596.9599609375,3491.81005859375,20055.80078125
2017-07-05,5648.81982421875,3478.409912109375,20081.630859375
2017-07-06,5597.89990234375,3462.06005859375,19994.060546875
2017-07-07,5656.47021484375,3463.840087890625,19929.08984375
2017-07-10,5694.14990234375,3478.06005859375,20080.98046875
2017-07-11,5709.7998046875,3464.47998046875,20195.48046875
2017-07-12,5778.9501953125,3515.22998046875,20098.380859375
2017-07-13,5793.35986328125,3527.830078125,20099.810546875
2017-07-14,5838.080078125,3525.93994140625,20118.859375
2017-07-18,5880.10009765625,3478.679931640625,19999.91015625
2017-07-19,5916.16015625,3500.280029296875,20020.859375
2017-07-20,5921.22021484375,3499.489990234375,20144.58984375
2017-07-21,5921.52978515625,3451.7099609375,20099.75
2017-07-24,5941.3701171875,3453.169921875,19975.669921875
2017-07-25,5930.64990234375,3473.5400390625,19955.19921875
2017-07-26,5950.72998046875,3491.18994140625,20050.16015625
2017-07-27,5917.02978515625,3493.139892578125,20079.640625
2017-07-28,5908.919921875,3467.72998046875,19959.83984375
2017-07-31,5880.330078125,3449.360107421875,19925.1796875
2017-08-02,5914.22998046875,3459.320068359375,20080.0390625
2017-08-03,5891.2001953125,3466.3701171875,20029.259765625
2017-08-04,5899.91015625,3507.409912109375,19952.330078125
2017-08-07,5934.72998046875,3505.800048828125,20055.890625
2017-08-08,5926.35009765625,3515.6298828125,19996.009765625
2017-08-09,5919.39013671875,3468.449951171875,19738.7109375
2017-08-10,5788.18994140625,3433.5400390625,19729.740234375
2017-08-14,5908.169921875,3450.659912109375,19537.099609375
2017-08-15,5907.72998046875,3461.909912109375,19753.310546875
2017-08-16,5917.419921875,3484.570068359375,19729.279296875
2017-08-17,5796.31982421875,3461.969970703125,19702.630859375
2017-08-18,5790.91015625,3446.030029296875,19470.41015625
2017-08-21,5786.5400390625,3423.530029296875,19393.130859375
2017-08-22,5873.330078125,3455.590087890625,19383.83984375
2017-08-23,5851.77978515625,3438.6298828125,19434.640625
2017-08-24,5834.43994140625,3444.72998046875,19353.76953125
2017-08-25,5822.52978515625,3438.550048828125,19452.609375
2017-08-28,5838.080078125,3421.030029296875,19449.900390625
2017-08-29,5862.14013671875,3388.219970703125,19362.55078125
2017-08-30,5932.89990234375,3403.7099609375,19506.5390625
2017-08-31,5988.60009765625,3421.469970703125,19646.240234375
2017-09-01,5987.89990234375,3443.8798828125,19691.470703125
2017-09-05,5932.72998046875,3420.860107421875,19385.810546875
2017-09-06,5951.1298828125,3433.800048828125,19357.970703125
2017-09-07,5964.31005859375,3447.659912109375,19396.51953125
2017-09-08,5913.3701171875,3447.68994140625,19274.8203125
2017-09-11,5980.52978515625,3495.18994140625,19545.76953125
2017-09-12,5995.64013671875,3512.56005859375,19776.619140625
2017-09-13,6004.3798828125,3523.139892578125,19865.8203125
2017-09-14,5968.81982421875,3526.47998046875,19807.439453125
2017-09-15,5988.0,3515.550048828125,19909.5
2017-09-19,5991.080078125,3531.179931640625,20299.380859375
2017-09-20,5973.60986328125,3525.550048828125,20310.4609375
2017-09-21,5934.91015625,3539.590087890625,20347.48046875
2017-09-22,5932.31982421875,3541.419921875,20296.44921875
2017-09-25,5867.35009765625,3537.81005859375,20397.580078125
2017-09-26,5881.33984375,3536.3798828125,20330.189453125
2017-09-27,5937.7900390625,3555.169921875,20267.05078125
2017-09-28,5933.06982421875,3563.639892578125,20363.109375
2017-09-29,5979.2998046875,3594.85009765625,20356.279296875
2017-10-02,5981.919921875,3602.68994140625,20400.779296875
2017-10-03,5995.06005859375,3605.72998046875,20614.0703125
2017-10-04,5998.83984375,3594.909912109375,20626.66015625
2017-10-05,6057.14013671875,3613.5400390625,20628.560546875
2017-10-06,6064.56982421875,3603.320068359375,20690.7109375
2017-10-10,6063.52001953125,3598.7900390625,20823.509765625
2017-10-11,6081.25,3607.389892578125,20881.26953125
2017-10-12,6069.990234375,3605.5400390625,20954.720703125
2017-10-13,6092.4501953125,3604.550048828125,21155.1796875
2017-10-16,6114.52978515625,3606.27001953125,21255.560546875
2017-10-17,6122.60986328125,3607.77001953125,21336.119140625
2017-10-18,6114.35009765625,3619.64990234375,21363.05078125
2017-10-19,6092.6201171875,3602.080078125,21448.51953125
2017-10-20,6108.81982421875,3605.090087890625,21457.640625
2017-10-23,6067.830078125,3608.8701171875,21696.650390625
2017-10-24,6080.22021484375,3610.68994140625,21805.169921875
2017-10-25,6055.0400390625,3591.4599609375,21707.619140625
2017-10-26,6037.8701171875,3637.199951171875,21739.779296875
2017-10-27,6213.47021484375,3652.22998046875,22008.44921875
2017-10-30,6227.58984375,3662.179931640625,22011.669921875
2017-10-31,6248.56005859375,3673.949951171875,22011.609375
2017-11-01,6248.64990234375,3697.39990234375,22420.080078125
2017-11-02,6236.39013671875,3688.800048828125,22539.119140625
2017-11-03,6295.580078125,3689.9599609375,22539.119140625
2017-11-06,6313.60986328125,3682.360107421875,22548.349609375
2017-11-07,6320.77978515625,3658.77001953125,22937.599609375
2017-11-08,6345.81005859375,3655.0400390625,22913.8203125
2017-11-09,6312.2099609375,3612.5,22868.7109375
2017-11-10,6309.06982421875,3593.760009765625,22681.419921875
2017-11-13,6316.18017578125,3574.52001953125,22380.990234375
2017-11-14,6293.64013671875,3556.3798828125,22380.009765625
2017-11-15,6258.35986328125,3545.719970703125,22028.3203125
2017-11-16,6339.14013671875,3564.800048828125,22351.119140625
2017-11-17,6314.509765625,3547.4599609375,22396.80078125
2017-11-20,6308.60986328125,3561.409912109375,22261.759765625
2017-11-21,6378.6298828125,3579.320068359375,22416.48046875
2017-11-22,6386.1201171875,3562.64990234375,22523.150390625
2017-11-24,6409.2900390625,3581.22998046875,22550.849609375
2017-11-27,6405.97021484375,3564.02001953125,22495.990234375
2017-11-28,6422.56005859375,3583.489990234375,22486.240234375
2017-11-29,6311.3798828125,3589.909912109375,22597.19921875
2017-11-30,6365.56005859375,3569.929931640625,22724.9609375
2017-12-01,6337.8701171875,3527.550048828125,22819.029296875
2017-12-04,6263.7001953125,3576.219970703125,22707.16015625
2017-12-05,6265.10986328125,3570.570068359375,22622.380859375
2017-12-06,6293.0498046875,3561.570068359375,22177.0390625
2017-12-07,6316.27978515625,3573.1298828125,22498.029296875
2017-12-08,6344.56982421875,3591.449951171875,22811.080078125
2017-12-11,6393.89013671875,3582.2099609375,22938.73046875
2017-12-12,6383.64990234375,3600.35009765625,22866.169921875
2017-12-13,6394.669921875,3581.75,22758.0703125
2017-12-14,6389.91015625,3556.219970703125,22694.44921875
2017-12-15,6466.31982421875,3560.530029296875,22553.220703125
2017-12-18,6513.27001953125,3609.419921875,22901.76953125
2017-12-19,6480.669921875,3582.219970703125,22868.0
2017-12-20,6472.47998046875,3552.659912109375,22891.720703125
2017-12-21,6472.68994140625,3570.780029296875,22866.099609375
2017-12-22,6465.169921875,3553.389892578125,22902.759765625
2017-12-27,6435.14990234375,3550.169921875,22911.2109375
2017-12-28,6441.419921875,3524.31005859375,22783.98046875
2017-12-29,6396.419921875,3503.9599609375,22764.939453125
2018-01-04,6584.580078125,3568.8798828125,23506.330078125
2018-01-05,6653.2900390625,3607.6298828125,23714.529296875
2018-01-09,6677.93994140625,3622.8701171875,23849.990234375
2018-01-10,6662.66015625,3609.830078125,23788.19921875
2018-01-11,6708.490234375,3595.239990234375,23710.4296875
2018-01-12,6758.5400390625,3612.610107421875,23653.8203125
2018-01-16,6737.14013671875,3622.010009765625,23951.810546875
2018-01-17,6810.27978515625,3612.780029296875,23868.33984375
2018-01-18,6811.3798828125,3620.909912109375,23763.369140625
2018-01-19,6834.330078125,3649.070068359375,23808.060546875
2018-01-22,6906.27978515625,3665.280029296875,23816.330078125
2018-01-23,6963.4599609375,3672.2900390625,24124.150390625
2018-01-24,6919.35009765625,3643.219970703125,23940.779296875
2018-01-25,6916.2998046875,3630.14990234375,23669.490234375
2018-01-26,7022.97021484375,3647.409912109375,23631.880859375
2018-01-29,6988.31982421875,3643.0400390625,23629.33984375
2018-01-30,6930.72998046875,3606.75,23291.970703125
2018-01-31,6949.990234375,3609.2900390625,23098.2890625
2018-02-01,6901.5,3577.35009765625,23486.109375
2018-02-02,6760.2900390625,3523.280029296875,23274.529296875
2018-02-05,6495.919921875,3478.77001953125,22682.080078125
2018-02-06,6665.97998046875,3394.919921875,21610.240234375
2018-02-07,6582.02001953125,3454.52001953125,21645.369140625
2018-02-08,6306.10009765625,3377.300048828125,21890.859375
2018-02-09,6412.68017578125,3325.989990234375,21382.619140625
2018-02-13,6553.85986328125,3340.929931640625,21244.6796875
2018-02-14,6675.02978515625,3369.830078125,21154.169921875
2018-02-15,6794.919921875,3389.6298828125,21464.98046875
2018-02-16,6770.66015625,3426.800048828125,21720.25
2018-02-20,6779.68994140625,3435.080078125,21925.099609375
2018-02-21,6759.259765625,3430.159912109375,21970.810546875
2018-02-22,6761.85009765625,3431.989990234375,21736.439453125
2018-02-23,6896.60009765625,3441.4599609375,21892.779296875
2018-02-26,6989.10009765625,3463.179931640625,22153.630859375
2018-02-27,6900.35009765625,3458.030029296875,22389.859375
2018-02-28,6854.419921875,3438.9599609375,22068.240234375
2018-03-01,6750.5400390625,3399.159912109375,21724.470703125
2018-03-02,6811.0400390625,3324.75,21181.640625
2018-03-05,6881.27978515625,3355.320068359375,21042.08984375
2018-03-06,6913.02001953125,3357.860107421875,21417.759765625
2018-03-07,6929.39013671875,3377.360107421875,21252.720703125
2018-03-08,6966.43017578125,3413.280029296875,21368.0703125
2018-03-09,7101.18017578125,3420.5400390625,21469.19921875
2018-03-12,7131.1201171875,3429.47998046875,21824.029296875
2018-03-13,7046.509765625,3397.35009765625,21968.099609375
2018-03-14,7040.97998046875,3390.97998046875,21777.2890625
2018-03-15,7030.97021484375,3414.1298828125,21803.94921875
2018-03-16,7019.9501953125,3437.39990234375,21676.509765625
2018-03-19,6864.8798828125,3394.7900390625,21480.900390625
2018-03-20,6885.919921875,3412.080078125,21380.970703125
2018-03-22,6682.259765625,3348.18994140625,21591.990234375
2018-03-23,6508.08984375,3298.070068359375,20617.859375
2018-03-26,6753.830078125,3278.719970703125,20766.099609375
2018-03-27,6529.83984375,3316.949951171875,21317.3203125
2018-03-28,6460.81005859375,3331.25,21031.310546875
2018-03-29,6581.1298828125,3361.5,21159.080078125
2018-04-03,6458.830078125,3346.929931640625,21292.2890625
2018-04-04,6560.06005859375,3340.35009765625,21319.55078125
2018-04-05,6594.83984375,3429.949951171875,21645.419921875
2018-04-06,6433.2099609375,3408.10009765625,21567.51953125
2018-04-09,6472.33984375,3414.85009765625,21678.259765625
2018-04-10,6615.8701171875,3438.780029296875,21794.3203125
2018-04-11,6583.43994140625,3419.7099609375,21687.099609375
2018-04-12,6656.259765625,3443.969970703125,21660.279296875
2018-04-13,6628.33984375,3448.0,21778.740234375
2018-04-16,6675.18017578125,3441.0400390625,21835.529296875
2018-04-17,6816.3701171875,3477.909912109375,21847.58984375
2018-04-18,6833.2099609375,3490.889892578125,22158.19921875
2018-04-19,6774.89013671875,3486.60009765625,22191.1796875
2018-04-20,6667.75,3494.199951171875,22162.240234375
2018-04-23,6648.7998046875,3513.06005859375,22088.0390625
2018-04-24,6509.0498046875,3510.8798828125,22278.119140625
2018-04-25,6513.93994140625,3485.830078125,22215.3203125
2018-04-26,6649.64990234375,3506.030029296875,22319.609375
2018-04-27,6656.35009765625,3518.780029296875,22467.869140625
2018-05-02,6644.47998046875,3553.7900390625,22472.779296875
2018-05-07,6821.8701171875,3564.18994140625,22467.16015625
2018-05-08,6815.47998046875,3557.8798828125,22508.689453125
2018-05-09,6893.2099609375,3569.739990234375,22408.880859375
2018-05-11,6952.56005859375,3565.52001953125,22758.48046875
2018-05-14,6964.3701171875,3565.739990234375,22865.859375
2018-05-15,6888.5400390625,3564.2900390625,22818.01953125
2018-05-16,6929.97021484375,3562.85009765625,22717.23046875
2018-05-17,6901.6298828125,3592.179931640625,22838.369140625
2018-05-18,6866.25,3573.760009765625,22930.359375
2018-05-22,6893.6201171875,3587.25,22960.33984375
2018-05-23,6953.6298828125,3541.820068359375,22689.740234375
2018-05-24,6949.7001953125,3521.760009765625,22437.009765625
2018-05-25,6960.919921875,3515.360107421875,22450.7890625
2018-05-29,6926.5400390625,3428.139892578125,22358.4296875
2018-05-30,6976.3701171875,3441.18994140625,22018.51953125
2018-05-31,6967.72998046875,3406.64990234375,22201.8203125
2018-06-01,7083.93017578125,3453.5400390625,22171.349609375
2018-06-04,7143.56982421875,3469.570068359375,22475.939453125
2018-06-05,7166.75,3456.7900390625,22539.5390625
2018-06-06,7210.080078125,3460.820068359375,22625.73046875
2018-06-07,7152.830078125,3459.77001953125,22823.259765625
2018-06-08,7152.6201171875,3447.300048828125,22694.5
2018-06-11,7168.47998046875,3480.219970703125,22804.0390625
2018-06-12,7209.18017578125,3475.580078125,22878.349609375
2018-06-13,7205.259765625,3479.56005859375,22966.380859375
2018-06-14,7279.58984375,3527.110107421875,22738.609375
2018-06-15,7255.759765625,3505.02001953125,22851.75
2018-06-18,7251.41015625,3466.64990234375,22680.330078125
2018-06-19,7228.0400390625,3435.300048828125,22278.48046875
2018-06-20,7280.7001953125,3439.60009765625,22555.4296875
2018-06-21,7217.490234375,3403.510009765625,22693.0390625
2018-06-22,7197.509765625,3441.60009765625,22516.830078125
2018-06-25,7038.169921875,3369.2099609375,22338.150390625
2018-06-26,7068.2001953125,3368.719970703125,22342.0
2018-06-27,6969.669921875,3397.1298828125,22271.76953125
2018-06-28,7031.60009765625,3365.52001953125,22270.390625
2018-06-29,7040.7998046875,3395.60009765625,22304.509765625
2018-07-02,7097.81982421875,3372.2099609375,21811.9296875
2018-07-03,7014.5498046875,3406.340087890625,21785.5390625
2018-07-05,7101.0498046875,3440.919921875,21546.990234375
2018-07-06,7207.330078125,3448.489990234375,21788.140625
2018-07-09,7276.0,3460.43994140625,22052.1796875
2018-07-10,7282.60009765625,3473.31005859375,22196.890625
2018-07-11,7243.97998046875,3422.35009765625,21932.2109375
2018-07-12,7366.25,3445.489990234375,22187.9609375
2018-07-13,7375.81982421875,3454.5400390625,22597.349609375
2018-07-16,7357.89990234375,3449.080078125,22597.349609375
2018-07-17,7403.89013671875,3457.5,22697.359375
2018-07-18,7390.1298828125,3485.080078125,22794.189453125
2018-07-19,7352.35986328125,3471.639892578125,22764.6796875
2018-07-20,7350.22998046875,3460.030029296875,22697.880859375
2018-07-23,7371.77978515625,3454.050048828125,22396.990234375
2018-07-24,7406.25,3483.31005859375,22510.48046875
2018-07-25,7508.58984375,3468.449951171875,22614.25
2018-07-26,7400.75,3509.260009765625,22586.869140625
2018-07-27,7296.77978515625,3527.179931640625,22712.75
2018-07-30,7193.10009765625,3512.31005859375,22544.83984375
2018-07-31,7231.97998046875,3525.489990234375,22553.720703125
2018-08-02,7372.14990234375,3469.2099609375,22512.529296875
2018-08-03,7395.490234375,3482.39990234375,22525.1796875
2018-08-06,7438.990234375,3483.300048828125,22507.3203125
2018-08-07,7462.64990234375,3504.3701171875,22662.740234375
2018-08-08,7469.5498046875,3493.60009765625,22644.310546875
2018-08-09,7466.9599609375,3494.139892578125,22598.390625
2018-08-10,7408.2998046875,3426.280029296875,22298.080078125
2018-08-13,7401.169921875,3409.679931640625,21857.4296875
2018-08-14,7447.169921875,3409.43994140625,22356.080078125
2018-08-15,7354.66015625,3359.080078125,22204.220703125
2018-08-16,7374.2900390625,3377.56005859375,22192.0390625
2018-08-17,7377.5400390625,3372.93994140625,22270.380859375
2018-08-20,7371.419921875,3393.669921875,22199.0
2018-08-21,7397.22998046875,3411.659912109375,22219.73046875
2018-08-22,7424.60009765625,3420.179931640625,22362.55078125
2018-08-23,7413.83984375,3419.260009765625,22410.8203125
2018-08-24,7485.39990234375,3427.43994140625,22601.76953125
2018-08-27,7559.1298828125,3456.010009765625,22799.640625
2018-08-28,7570.25,3447.570068359375,22813.470703125
2018-08-29,7660.18017578125,3456.1298828125,22848.220703125
2018-08-30,7642.669921875,3430.989990234375,22869.5
2018-08-31,7654.5498046875,3392.89990234375,22865.150390625
2018-09-04,7622.31982421875,3359.360107421875,22696.900390625
2018-09-05,7523.259765625,3315.6201171875,22580.830078125
2018-09-06,7453.169921875,3295.949951171875,22487.939453125
2018-09-07,7430.259765625,3293.360107421875,22307.060546875
2018-09-10,7447.68017578125,3309.280029296875,22373.08984375
2018-09-11,7507.8701171875,3311.659912109375,22664.689453125
2018-09-12,7488.06005859375,3326.60009765625,22604.609375
2018-09-13,7561.68994140625,3333.679931640625,22821.3203125
2018-09-14,7545.5,3344.6298828125,23094.669921875
2018-09-18,7494.39990234375,3358.4599609375,23420.5390625
2018-09-19,7490.31982421875,3368.56005859375,23672.51953125
2018-09-20,7569.02978515625,3403.1201171875,23674.9296875
2018-09-21,7531.06982421875,3430.81005859375,23869.9296875
2018-09-25,7563.18994140625,3419.780029296875,23940.259765625
2018-09-26,7563.08984375,3433.14990234375,24033.7890625
2018-09-27,7629.56982421875,3449.7900390625,23796.740234375
2018-09-28,7627.64990234375,3399.199951171875,24120.0390625
2018-10-01,7645.4501953125,3414.159912109375,24245.759765625
2018-10-02,7628.27978515625,3388.989990234375,24270.619140625
2018-10-03,7637.43017578125,3405.47998046875,24110.9609375
2018-10-04,7490.0,3375.080078125,23975.619140625
2018-10-05,7399.009765625,3345.510009765625,23783.720703125
2018-10-09,7371.6201171875,3321.7900390625,23469.390625
2018-10-10,7044.5,3266.89990234375,23506.0390625
2018-10-11,6964.02978515625,3209.18994140625,22590.859375
2018-10-12,7157.2099609375,3194.409912109375,22694.66015625
2018-10-15,7068.669921875,3210.3701171875,22271.30078125
2018-10-16,7276.43017578125,3257.340087890625,22549.240234375
2018-10-17,7278.6298828125,3243.080078125,22841.119140625
2018-10-18,7116.08984375,3211.590087890625,22658.16015625
2018-10-19,7107.22998046875,3210.820068359375,22532.080078125
2018-10-22,7141.2099609375,3190.090087890625,22614.8203125
2018-10-23,7118.669921875,3140.93994140625,22010.779296875
2018-10-24,6789.14990234375,3130.330078125,22091.1796875
2018-10-25,7016.39013671875,3164.39990234375,21268.73046875
2018-10-26,6852.39990234375,3134.889892578125,21184.599609375
2018-10-29,6713.89990234375,3154.929931640625,21149.80078125
2018-10-30,6810.1201171875,3147.1298828125,21457.2890625
2018-10-31,6967.10009765625,3197.510009765625,21920.4609375
2018-11-01,7069.169921875,3204.2099609375,21687.650390625
2018-11-02,6965.2900390625,3214.409912109375,22243.66015625
2018-11-05,6937.08984375,3217.3701171875,21898.990234375
2018-11-07,7203.1298828125,3246.159912109375,22085.80078125
2018-11-08,7158.58984375,3237.60009765625,22486.919921875
2018-11-13,6830.91015625,3224.820068359375,21810.51953125
2018-11-15,6890.4501953125,3190.31005859375,21803.619140625
2018-11-19,6642.919921875,3160.330078125,21821.16015625
2018-11-20,6526.9599609375,3116.070068359375,21583.119140625
2018-11-21,6575.66015625,3153.909912109375,21507.5390625
2018-11-26,6678.33984375,3172.7099609375,21812.0
2018-11-27,6701.0400390625,3166.419921875,21952.400390625
2018-11-29,6892.39990234375,3174.159912109375,22262.599609375
2018-11-30,6949.009765625,3173.1298828125,22351.060546875
2018-12-04,6795.2099609375,3189.25,22036.05078125
2018-12-06,6838.85009765625,3045.93994140625,21501.619140625
2018-12-07,6613.27978515625,3058.530029296875,21678.6796875
2018-12-10,6682.740234375,3016.989990234375,21219.5
2018-12-11,6704.240234375,3055.320068359375,21148.01953125
2018-12-12,6763.9599609375,3107.969970703125,21602.75
2018-12-13,6767.97021484375,3112.169921875,21816.189453125
2018-12-14,6594.9599609375,3092.60009765625,21374.830078125
2018-12-17,6448.39013671875,3063.64990234375,21506.880859375
2018-12-18,6491.52001953125,3040.1201171875,21115.44921875
2018-12-19,6342.97021484375,3051.3798828125,20987.919921875
2018-12-21,6046.56005859375,3000.610107421875,20166.189453125
2018-12-27,6288.2998046875,2937.360107421875,20077.619140625
2019-01-04,6422.669921875,3041.85009765625,19561.9609375
2019-01-07,6488.25,3033.639892578125,20038.970703125
2019-01-08,6551.85009765625,3054.93994140625,20204.0390625
2019-01-09,6600.68994140625,3070.239990234375,20427.060546875
2019-01-10,6620.93994140625,3075.72998046875,20163.80078125
2019-01-11,6601.39990234375,3070.0400390625,20359.69921875
2019-01-16,6668.56005859375,3077.219970703125,20442.75
2019-01-17,6718.4501953125,3069.35009765625,20402.26953125
2019-01-18,6784.60986328125,3134.919921875,20666.0703125
2019-01-23,6658.759765625,3112.1298828125,20593.720703125
2019-01-24,6702.5498046875,3126.31005859375,20574.630859375
2019-01-25,6787.3701171875,3163.239990234375,20773.560546875
2019-01-28,6697.08984375,3137.27001953125,20649.0
2019-01-29,6632.7900390625,3153.419921875,20664.640625
2019-01-30,6807.91015625,3161.739990234375,20556.5390625
2019-01-31,6906.83984375,3159.429931640625,20773.490234375
2019-02-01,6875.52001953125,3171.1201171875,20788.390625
2019-02-04,6959.9599609375,3165.199951171875,20883.76953125
2019-02-05,7023.52001953125,3215.0400390625,20844.44921875
2019-02-08,6913.1298828125,3135.6201171875,20333.169921875
2019-02-12,7014.669921875,3190.75,20864.2109375
2019-02-14,7022.419921875,3182.659912109375,21139.7109375
2019-02-15,7055.18017578125,3241.25,20900.630859375
2019-02-19,7066.60986328125,3239.409912109375,21302.650390625
2019-02-20,7062.33984375,3259.489990234375,21431.490234375
2019-02-21,7035.16015625,3263.699951171875,21464.23046875
2019-02-22,7090.6298828125,3270.550048828125,21425.509765625
2019-02-25,7115.43017578125,3280.010009765625,21528.23046875
2019-02-26,7123.22021484375,3289.320068359375,21449.390625
2019-02-27,7117.0,3282.77001953125,21556.509765625
2019-02-28,7097.52978515625,3298.260009765625,21385.16015625
2019-03-01,7151.56982421875,3312.10009765625,21602.689453125
2019-03-04,7150.830078125,3317.1201171875,21822.0390625
2019-03-05,7156.7900390625,3327.18994140625,21726.279296875
2019-03-06,7112.47021484375,3324.669921875,21596.810546875
2019-03-07,7026.8798828125,3308.85009765625,21456.009765625
2019-03-11,7164.02001953125,3304.43994140625,21125.08984375
2019-03-12,7201.27978515625,3303.949951171875,21503.689453125
2019-03-13,7256.97998046875,3323.449951171875,21290.240234375
2019-03-14,7243.009765625,3342.030029296875,21287.01953125
2019-03-15,7306.990234375,3386.080078125,21450.849609375
2019-03-18,7326.27978515625,3387.93994140625,21584.5
2019-03-19,7349.27978515625,3409.0,21566.849609375
2019-03-20,7380.75,3372.3798828125,21608.919921875
2019-03-22,7326.06005859375,3305.72998046875,21627.33984375
2019-03-25,7316.9599609375,3300.47998046875,20977.109375
2019-03-26,7351.14990234375,3319.530029296875,21428.390625
2019-03-27,7308.18994140625,3322.0400390625,21378.73046875
2019-03-28,7320.47021484375,3320.2900390625,21033.759765625
2019-03-29,7378.77001953125,3351.7099609375,21205.810546875
2019-04-01,7478.419921875,3385.3798828125,21509.029296875
2019-04-02,7499.64013671875,3395.699951171875,21505.310546875
2019-04-03,7544.97021484375,3435.56005859375,21713.2109375
2019-04-04,7540.56982421875,3441.929931640625,21724.94921875
2019-04-05,7578.83984375,3447.469970703125,21807.5
2019-04-08,7599.740234375,3438.06005859375,21761.650390625
2019-04-09,7568.490234375,3417.219970703125,21802.58984375
2019-04-10,7611.490234375,3424.64990234375,21687.5703125
2019-04-11,7594.89013671875,3435.340087890625,21711.380859375
2019-04-12,7628.14990234375,3447.830078125,21870.560546875
2019-04-15,7629.1201171875,3450.4599609375,22169.109375
2019-04-16,7654.72998046875,3463.360107421875,22221.66015625
2019-04-17,7680.72021484375,3477.72998046875,22277.970703125
2019-04-18,7689.72021484375,3499.22998046875,22090.119140625
2019-04-23,7810.7099609375,3503.85009765625,22259.740234375
2019-04-24,7784.41015625,3502.6298828125,22200.0
2019-04-25,7816.919921875,3491.919921875,22307.580078125
2019-04-26,7826.68017578125,3500.409912109375,22258.73046875
2019-05-07,7640.14990234375,3401.159912109375,21923.720703125
2019-05-08,7617.5498046875,3417.260009765625,21602.58984375
2019-05-09,7582.75,3350.7099609375,21402.130859375
2019-05-10,7586.52978515625,3361.050048828125,21344.919921875
2019-05-13,7324.1298828125,3320.780029296875,21191.279296875
2019-05-14,7401.8798828125,3364.3798828125,21067.23046875
2019-05-15,7503.25,3385.780029296875,21188.560546875
2019-05-16,7580.14013671875,3438.56005859375,21062.98046875
2019-05-17,7503.68017578125,3425.639892578125,21250.08984375
2019-05-20,7376.7001953125,3369.780029296875,21301.73046875
2019-05-21,7451.02001953125,3386.510009765625,21272.44921875
2019-05-22,7420.66015625,3386.719970703125,21283.369140625
2019-05-23,7307.93017578125,3327.199951171875,21151.140625
2019-05-24,7300.9599609375,3350.699951171875,21117.220703125
2019-05-28,7278.3798828125,3348.860107421875,21260.140625
2019-05-29,7216.85986328125,3297.81005859375,21003.369140625
2019-05-31,7127.9599609375,3280.429931640625,20601.189453125
2019-06-03,6978.02001953125,3300.219970703125,20410.880859375
2019-06-04,7166.75,3333.489990234375,20408.5390625
2019-06-05,7220.89990234375,3339.949951171875,20776.099609375
2019-06-06,7275.93017578125,3338.409912109375,20774.0390625
2019-06-07,7417.2900390625,3378.3798828125,20884.7109375
2019-06-11,7513.85009765625,3401.10009765625,21204.279296875
2019-06-12,7472.2900390625,3386.6298828125,21129.720703125
2019-06-13,7510.68017578125,3390.5,21032.0
2019-06-14,7479.10986328125,3379.18994140625,21116.890625
2019-06-17,7526.52001953125,3383.2099609375,21124.0
2019-06-18,7635.39990234375,3452.889892578125,20972.7109375
2019-06-19,7667.740234375,3454.699951171875,21333.869140625
2019-06-20,7738.0498046875,3468.080078125,21462.859375
2019-06-21,7728.77978515625,3466.919921875,21258.640625
2019-06-24,7723.02001953125,3455.570068359375,21285.990234375
2019-06-25,7591.5400390625,3444.360107421875,21193.810546875
2019-06-26,7627.0498046875,3442.949951171875,21086.58984375
2019-06-27,7657.0498046875,3442.3798828125,21338.169921875
2019-06-28,7671.080078125,3473.68994140625,21275.919921875
2019-07-01,7768.14013671875,3497.590087890625,21729.970703125
2019-07-02,7799.81982421875,3507.97998046875,21754.26953125
2019-07-03,7857.68994140625,3540.6298828125,21638.16015625
2019-07-05,7841.2998046875,3527.97998046875,21746.380859375
2019-07-08,7785.7900390625,3523.760009765625,21534.349609375
2019-07-09,7826.85986328125,3509.75,21565.150390625
2019-07-10,7903.39990234375,3501.52001953125,21533.48046875
2019-07-11,7896.77978515625,3496.72998046875,21643.529296875
